,timestamp,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,has_availability,predictions
38881,1661729507,Manhattan,Lower East Side,Private room,105,3,21,0.33,3,20,yes,78.0
38882,1661729525,Brooklyn,Other,Entire home/apt,83,1,35,2.91,2,97,yes,65.0
38883,1661729528,Brooklyn,Bedford-Stuyvesant,Private room,60,30,0,0.0,8,237,yes,49.0
38884,1661729537,Manhattan,Other,Private room,80,2,50,0.83,1,6,yes,78.0
38885,1661729590,Manhattan,Hell's Kitchen,Shared room,77,1,3,2.0,7,365,yes,81.0
38886,1661729602,Manhattan,East Village,Entire home/apt,600,3,0,0.0,1,0,no,591.0
38887,1661729685,Brooklyn,Williamsburg,Entire home/apt,175,1,1,0.03,1,0,no,177.0
38888,1661729749,Queens,Astoria,Private room,70,7,34,0.48,1,140,yes,75.0
38889,1661729776,Brooklyn,Williamsburg,Entire home/apt,500,1,0,0.0,1,0,no,482.0
38890,1661729784,Brooklyn,Bushwick,Private room,60,1,2,0.09,1,0,no,55.0
38891,1661729835,Manhattan,Financial District,Entire home/apt,211,2,15,4.21,327,325,yes,196.0
38892,1661729871,Manhattan,Midtown,Entire home/apt,95,30,0,0.0,52,297,yes,106.0
38893,1661729917,Brooklyn,Bushwick,Private room,33,2,182,3.62,2,16,yes,29.0
38894,1661730062,Manhattan,Upper West Side,Private room,92,10,0,0.0,1,0,no,83.0
38895,1661730072,Manhattan,West Village,Private room,108,3,3,0.13,1,0,no,88.0
38896,1661730239,Queens,Other,Private room,50,1,0,0.0,1,0,no,37.0
38897,1661730263,Manhattan,Upper East Side,Entire home/apt,100,1,1,1.0,1,134,yes,113.0
38898,1661730321,Manhattan,Upper West Side,Entire home/apt,95,15,5,0.27,3,0,no,88.0
38899,1661730349,Manhattan,Upper East Side,Entire home/apt,195,30,1,0.16,1,143,yes,189.0
38900,1661730352,Brooklyn,Williamsburg,Entire home/apt,225,2,5,0.21,1,0,no,210.0
38901,1661730366,Bronx,Other,Private room,50,1,11,2.41,5,365,yes,49.0
38902,1661730370,Brooklyn,Other,Private room,100,2,1,0.06,1,365,yes,82.0
38903,1661730427,Manhattan,East Village,Private room,72,5,451,5.26,2,13,yes,81.0
38904,1661730502,Manhattan,Hell's Kitchen,Entire home/apt,70,30,11,0.23,7,333,yes,75.0
38905,1661730510,Brooklyn,Other,Entire home/apt,99,3,66,3.55,1,254,yes,101.0
38906,1661730530,Manhattan,Upper East Side,Private room,150,5,5,0.79,4,267,yes,165.0
38907,1661730772,Manhattan,Hell's Kitchen,Entire home/apt,199,3,0,0.0,2,365,yes,199.0
38908,1661730806,Brooklyn,Bushwick,Private room,41,4,4,0.16,1,189,yes,32.0
38909,1661730861,Manhattan,West Village,Entire home/apt,239,2,6,0.18,1,0,no,223.0
38910,1661730987,Manhattan,Hell's Kitchen,Entire home/apt,180,3,2,0.76,1,2,yes,190.0
38911,1661731016,Queens,Other,Private room,34,2,71,1.72,5,282,yes,30.0
38912,1661731070,Brooklyn,Bushwick,Private room,50,1,5,0.13,2,0,no,58.0
38913,1661731084,Queens,Long Island City,Entire home/apt,199,2,0,0.0,1,0,no,210.0
38914,1661731106,Bronx,Other,Private room,75,1,3,0.32,1,365,yes,74.0
38915,1661731124,Manhattan,Upper West Side,Private room,95,21,2,0.05,1,281,yes,111.0
38916,1661731193,Staten Island,Other,Entire home/apt,75,5,81,2.04,1,155,yes,66.0
38917,1661731224,Brooklyn,Bushwick,Entire home/apt,475,2,3,3.0,3,343,yes,475.0
38918,1661731247,Brooklyn,Other,Private room,75,1,16,5.27,4,134,yes,77.0
38919,1661731286,Queens,Other,Entire home/apt,95,1,41,0.59,2,177,yes,86.0
38920,1661731304,Manhattan,Harlem,Entire home/apt,100,2,271,3.85,2,270,yes,96.0
38921,1661731362,Brooklyn,Flatbush,Entire home/apt,92,1,5,0.14,3,0,no,82.0
38922,1661731385,Manhattan,Lower East Side,Entire home/apt,99,1,3,0.49,1,0,no,99.0
38923,1661731427,Brooklyn,Bushwick,Private room,51,1,4,2.31,1,71,yes,57.0
38924,1661731437,Manhattan,Upper East Side,Entire home/apt,145,31,1,0.77,2,304,yes,125.0
38925,1661731703,Manhattan,Harlem,none,55,2,17,1.35,1,125,yes,54.17868956636871
38926,1661731871,Brooklyn,Williamsburg,Private room,99,1,0,0.0,1,0,no,93.0
38927,1661731946,Bronx,Other,Private room,60,2,89,3.36,4,30,yes,58.0
38928,1661732094,Manhattan,Other,Private room,90,3,12,0.18,3,0,no,92.0
38929,1661732130,Brooklyn,Bedford-Stuyvesant,Private room,85,4,0,0.0,1,89,yes,89.0
38930,1661732196,Manhattan,Financial District,Entire home/apt,178,30,2,0.06,96,332,yes,189.0
38931,1661732268,Manhattan,Other,Private room,111,3,7,0.63,1,0,no,104.0
38932,1661732329,Brooklyn,Williamsburg,Entire home/apt,134,1,52,3.59,1,262,yes,128.0
38933,1661732331,Brooklyn,Other,Private room,185,1,0,0.0,2,177,yes,176.0
38934,1661732364,Manhattan,Harlem,Private room,160,3,10,0.52,4,236,yes,154.0
38935,1661732394,Brooklyn,Bedford-Stuyvesant,Private room,85,2,11,2.39,4,314,yes,98.0
38936,1661732484,Manhattan,Lower East Side,Private room,90,5,1,0.03,1,0,no,92.0
38937,1661732495,Queens,Other,Entire home/apt,175,2,16,4.03,3,331,yes,172.0
38938,1661732723,Manhattan,Harlem,none,50,1,36,1.32,1,23,yes,49.17868956636871
38939,1661732730,Bronx,Other,Entire home/apt,125,3,1,1.0,1,365,yes,116.0
38940,1661732777,Manhattan,Other,Entire home/apt,299,2,7,3.18,1,16,yes,284.0
38941,1661732849,Brooklyn,Clinton Hill,Entire home/apt,220,30,1,0.02,1,0,no,206.0
38942,1661732879,Queens,Other,Private room,100,1,4,0.43,1,0,no,101.0
38943,1661733067,Brooklyn,Bedford-Stuyvesant,Shared room,35,30,4,0.22,10,327,yes,21.0
38944,1661733177,Manhattan,Lower East Side,Private room,100,2,165,4.77,2,2,yes,99.0
38945,1661733226,Manhattan,Upper West Side,Private room,110,7,1,0.03,1,87,yes,126.0
38946,1661733408,Brooklyn,Bedford-Stuyvesant,Private room,36,11,0,0.0,1,48,yes,25.0
38947,1661733436,Manhattan,East Village,Private room,92,3,104,5.67,2,25,yes,102.0
38948,1661733442,Brooklyn,Williamsburg,Private room,65,2,31,1.68,4,282,yes,58.0
38949,1661733576,Manhattan,Financial District,Entire home/apt,219,29,0,0.0,96,282,yes,222.0
38950,1661733593,Brooklyn,Bedford-Stuyvesant,Private room,47,2,4,0.31,1,0,no,45.0
38951,1661733692,Brooklyn,Other,Entire home/apt,149,2,22,2.22,2,83,yes,157.0
38952,1661733710,Manhattan,Other,Private room,124,1,19,0.46,8,0,no,123.0
38953,1661733746,Brooklyn,Greenpoint,Entire home/apt,250,10,0,0.0,1,155,yes,241.0
38954,1661733834,Queens,Astoria,Entire home/apt,180,3,77,1.35,1,254,yes,173.0
38955,1661734027,Manhattan,Lower East Side,Private room,82,5,0,0.0,1,0,no,66.0
38956,1661734115,Brooklyn,Other,Entire home/apt,120,2,1,1.0,2,140,yes,106.0
38957,1661734116,Manhattan,East Village,Private room,250,3,0,0.0,1,365,yes,233.0
38958,1661734175,Manhattan,Chelsea,Private room,99,7,19,1.02,1,11,yes,93.0
38959,1661734242,Manhattan,Harlem,Private room,64,2,15,3.78,2,48,yes,52.0
38960,1661734271,Manhattan,Other,Private room,65,2,5,0.23,3,112,yes,69.0
38961,1661734364,Manhattan,Upper East Side,Entire home/apt,98,3,57,2.26,1,30,yes,107.0
38962,1661734378,Brooklyn,Crown Heights,Entire home/apt,125,3,63,4.36,1,165,yes,139.0
38963,1661734498,Manhattan,Washington Heights,Private room,65,1,11,0.24,2,0,no,81.0
38964,1661734499,Manhattan,East Village,Private room,110,2,64,0.76,1,74,yes,120.0
38965,1661734628,Queens,Other,Entire home/apt,120,1,0,0.0,1,264,yes,112.0
38966,1661734719,Queens,Other,Private room,37,4,42,0.98,1,228,yes,9.0
38967,1661734746,Brooklyn,Park Slope,Entire home/apt,229,2,55,4.41,1,215,yes,229.0
38968,1661734756,Manhattan,Hell's Kitchen,Private room,156,7,5,0.4,47,318,yes,161.0
38969,1661734757,Brooklyn,Williamsburg,Private room,70,3,1,0.05,1,0,no,72.0
38970,1661734825,Queens,Long Island City,Private room,375,2,0,0.0,1,356,yes,380.0
38971,1661734944,Manhattan,Upper East Side,Entire home/apt,239,1,0,0.0,1,15,yes,255.0
38972,1661734989,Manhattan,Midtown,Private room,100,1,4,0.85,1,0,no,94.0
38973,1661735276,Brooklyn,Other,Entire home/apt,60,1,0,0.0,1,0,no,80.0
38974,1661735279,Manhattan,Upper East Side,Entire home/apt,175,30,4,0.14,15,343,yes,180.0
38975,1661735309,Manhattan,Upper East Side,Entire home/apt,180,2,23,2.04,1,2,yes,179.0
38976,1661735358,Brooklyn,Clinton Hill,Entire home/apt,186,30,2,0.16,21,342,yes,191.0
38977,1661735367,Brooklyn,Other,Entire home/apt,299,3,13,0.56,1,346,yes,297.0
38978,1661735384,Queens,Other,Private room,60,1,92,4.26,6,362,yes,68.0
38979,1661735495,Brooklyn,Williamsburg,Entire home/apt,150,2,17,1.68,1,0,no,157.0
38980,1661735501,Brooklyn,Williamsburg,Private room,85,3,7,1.0,1,42,yes,92.0
38981,1661735577,Brooklyn,Bushwick,Private room,35,5,1,0.16,3,0,no,38.0
38982,1661735651,Manhattan,Washington Heights,Entire home/apt,350,3,8,3.29,1,243,yes,360.0
38983,1661735657,Manhattan,Upper East Side,Entire home/apt,155,30,6,0.14,34,295,yes,143.0
38984,1661735658,Queens,Other,Shared room,65,2,8,3.04,1,89,yes,55.0
38985,1661735680,Manhattan,East Village,Entire home/apt,225,14,1,0.05,1,0,no,234.0
38986,1661735695,Brooklyn,Clinton Hill,Private room,64,6,2,0.25,1,250,yes,51.0
38987,1661735697,Manhattan,Midtown,Private room,119,9,53,1.79,1,15,yes,127.0
38988,1661735731,Manhattan,Upper East Side,Entire home/apt,225,14,0,0.0,3,340,yes,230.0
38989,1661735738,Brooklyn,Williamsburg,Entire home/apt,150,2,0,0.0,3,0,no,148.0
38990,1661735759,Brooklyn,Bushwick,Private room,44,1,157,4.52,7,61,yes,51.0
38991,1661735762,Brooklyn,Williamsburg,Entire home/apt,280,6,6,0.39,1,11,yes,279.0
38992,1661735793,Manhattan,East Village,Entire home/apt,159,4,65,0.85,1,1,yes,169.0
38993,1661735987,Manhattan,Harlem,Private room,65,2,3,3.0,2,68,yes,80.0
38994,1661735996,Manhattan,Harlem,none,120,1,7,0.73,1,89,yes,134.17868956636872
38995,1661736234,Manhattan,Other,Private room,75,3,4,0.4,2,0,no,73.0
38996,1661736265,Manhattan,Harlem,none,60,2,13,0.45,1,33,yes,56.17868956636871
38997,1661736271,Manhattan,East Village,Entire home/apt,475,30,0,0.0,1,0,no,475.0
38998,1661736304,Brooklyn,Bedford-Stuyvesant,Private room,50,7,1,0.37,1,0,no,39.0
38999,1661736434,Queens,Other,Private room,49,31,0,0.0,2,281,yes,51.0
39000,1661736492,Queens,Other,Private room,50,1,71,1.57,3,83,yes,47.0
39001,1661736594,Manhattan,Harlem,none,110,3,82,1.09,1,15,yes,122.1786895663687
39002,1661736674,Brooklyn,Williamsburg,Private room,85,1,28,1.35,2,0,no,94.0
39003,1661736704,Brooklyn,Other,Entire home/apt,450,5,2,0.06,1,9,yes,444.0
39004,1661736708,Queens,Other,Private room,38,30,0,0.0,103,245,yes,56.0
39005,1661736729,Manhattan,Hell's Kitchen,Private room,61,30,2,0.07,4,121,yes,70.0
39006,1661736819,Brooklyn,Bedford-Stuyvesant,Private room,65,2,9,0.17,4,280,yes,65.0
39007,1661737048,Manhattan,East Village,Private room,125,3,2,0.04,1,0,no,140.0
39008,1661737088,Brooklyn,Bushwick,Private room,200,2,10,1.09,1,79,yes,225.0
39009,1661737092,Brooklyn,Other,Entire home/apt,400,7,0,0.0,1,0,no,413.0
39010,1661737188,Queens,Other,Private room,120,3,0,0.0,1,83,yes,116.0
39011,1661737225,Queens,Other,Entire home/apt,70,4,0,0.0,1,0,no,80.0
39012,1661737273,Manhattan,Other,Entire home/apt,150,3,42,1.67,1,40,yes,163.0
39013,1661737319,Manhattan,Other,Private room,50,1,42,1.91,4,257,yes,53.0
39014,1661737497,Manhattan,Harlem,Private room,42,2,34,0.73,4,101,yes,48.0
39015,1661737500,Queens,Other,Entire home/apt,74,15,0,0.0,2,22,yes,76.0
39016,1661737502,Manhattan,Lower East Side,Private room,150,3,6,0.18,1,0,no,140.0
39017,1661737724,Brooklyn,Other,Private room,169,1,34,1.09,8,364,yes,163.0
39018,1661737751,Manhattan,Chelsea,Entire home/apt,180,1,72,4.67,3,223,yes,180.0
39019,1661737910,Brooklyn,Crown Heights,Private room,55,2,4,0.18,2,0,no,59.0
39020,1661737966,Queens,Long Island City,Private room,68,1,23,1.33,1,298,yes,66.0
39021,1661738162,Manhattan,Financial District,Entire home/apt,135,29,0,0.0,327,339,yes,123.0
39022,1661738187,Brooklyn,Williamsburg,Entire home/apt,195,2,57,0.99,1,15,yes,194.0
39023,1661738263,Manhattan,Other,Entire home/apt,385,3,3,3.0,1,311,yes,378.0
39024,1661738273,Manhattan,East Village,Entire home/apt,200,3,27,0.76,1,0,no,191.0
39025,1661738326,Manhattan,Washington Heights,Private room,120,30,0,0.0,1,0,no,117.0
39026,1661738333,Brooklyn,Crown Heights,Private room,70,4,8,0.37,1,6,yes,67.0
39027,1661738354,Manhattan,Harlem,none,50,14,5,0.14,1,0,no,58.17868956636871
39028,1661738419,Manhattan,East Village,Entire home/apt,280,30,1,0.05,1,116,yes,283.0
39029,1661738469,Brooklyn,Fort Greene,Private room,150,2,0,0.0,1,0,no,149.0
39030,1661738575,Manhattan,Other,Entire home/apt,450,14,13,0.77,4,365,yes,454.0
39031,1661738612,Manhattan,Financial District,Entire home/apt,472,2,12,2.67,327,234,yes,489.0
39032,1661738705,Brooklyn,Williamsburg,Entire home/apt,200,3,19,1.1,1,4,yes,212.0
39033,1661738732,Brooklyn,Other,Entire home/apt,260,2,6,0.4,1,1,yes,265.0
39034,1661738739,Manhattan,Upper West Side,Entire home/apt,195,3,8,0.13,1,0,no,187.0
39035,1661738745,Brooklyn,Bushwick,Entire home/apt,175,5,5,0.1,1,107,yes,188.0
39036,1661738777,Manhattan,Other,Entire home/apt,154,30,3,0.3,11,113,yes,162.0
39037,1661738826,Brooklyn,Crown Heights,Entire home/apt,100,2,7,0.35,1,0,no,112.0
39038,1661738864,Brooklyn,Other,Entire home/apt,160,4,4,0.3,1,14,yes,154.0
39039,1661738908,Brooklyn,Other,Entire home/apt,170,2,5,2.31,1,43,yes,167.0
39040,1661738986,Manhattan,Other,Entire home/apt,212,29,0,0.0,327,349,yes,202.0
39041,1661738992,Brooklyn,Flatbush,Entire home/apt,97,2,22,0.54,1,2,yes,96.0
39042,1661739099,Manhattan,Chelsea,Entire home/apt,190,1,132,5.17,1,252,yes,178.0
39043,1661739163,Queens,Other,Entire home/apt,140,2,11,1.17,4,335,yes,151.0
39044,1661739178,Manhattan,West Village,Entire home/apt,199,10,4,0.06,1,3,yes,207.0
39045,1661739356,Bronx,Other,Private room,35,1,9,3.18,1,0,no,35.0
39046,1661739389,Brooklyn,Bushwick,Private room,40,10,22,0.47,1,4,yes,58.0
39047,1661739396,Brooklyn,Other,Entire home/apt,120,2,149,2.76,1,0,no,113.0
39048,1661739410,Queens,Other,Private room,55,1,4,4.0,2,308,yes,61.0
39049,1661739504,Manhattan,Hell's Kitchen,Entire home/apt,200,3,1,0.03,1,0,no,198.0
39050,1661739511,Manhattan,Upper East Side,Private room,90,1,0,0.0,1,0,no,102.0
39051,1661739584,Brooklyn,Bedford-Stuyvesant,Private room,58,2,8,6.67,5,171,yes,67.0
39052,1661739727,Queens,Other,Private room,46,1,1,0.03,1,0,no,36.0
39053,1661739794,Manhattan,Other,Entire home/apt,300,1,0,0.0,1,0,no,291.0
39054,1661739875,Brooklyn,East Flatbush,Entire home/apt,70,1,23,3.27,1,0,no,52.0
39055,1661739996,Brooklyn,Bedford-Stuyvesant,Private room,69,5,54,1.55,1,320,yes,55.0
39056,1661740420,Manhattan,Upper West Side,Entire home/apt,283,30,0,0.0,232,1,yes,273.0
39057,1661740446,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,4,6,0.36,2,0,no,118.0
39058,1661740447,Manhattan,Lower East Side,Private room,115,3,3,0.04,2,337,yes,113.0
39059,1661740475,Bronx,Other,Entire home/apt,85,1,0,0.0,1,0,no,71.0
39060,1661740579,Manhattan,Harlem,none,95,2,27,0.57,1,320,yes,110.1786895663687
39061,1661740601,Brooklyn,Bushwick,Private room,41,1,72,1.88,7,0,no,50.0
39062,1661740611,Queens,Other,Private room,34,30,0,0.0,23,201,yes,39.0
39063,1661740628,Manhattan,Hell's Kitchen,Entire home/apt,179,6,1,0.18,1,3,yes,172.0
39064,1661740721,Manhattan,West Village,Private room,65,1,2,0.05,1,0,no,55.0
39065,1661740779,Brooklyn,Bedford-Stuyvesant,Private room,80,4,3,0.12,1,104,yes,80.0
39066,1661740857,Queens,Long Island City,Private room,340,1,0,0.0,1,90,yes,331.0
39067,1661740912,Manhattan,East Village,Entire home/apt,325,5,1,1.0,1,163,yes,323.0
39068,1661740979,Manhattan,East Village,Entire home/apt,200,1,2,0.05,1,0,no,191.0
39069,1661741039,Brooklyn,Williamsburg,Private room,75,3,0,0.0,1,358,yes,70.0
39070,1661741052,Brooklyn,Crown Heights,Entire home/apt,75,7,15,0.23,1,178,yes,64.0
39071,1661741120,Brooklyn,Bushwick,Entire home/apt,75,2,179,4.47,1,123,yes,67.0
39072,1661741214,Manhattan,Lower East Side,Shared room,32,14,0,0.0,28,341,yes,21.0
39073,1661741423,Manhattan,Midtown,Entire home/apt,699,3,5,0.74,49,206,yes,709.0
39074,1661741486,Brooklyn,Clinton Hill,Entire home/apt,126,1,0,0.0,1,26,yes,124.0
39075,1661741489,Brooklyn,Greenpoint,Entire home/apt,272,3,3,0.06,1,0,no,280.0
39076,1661741515,Manhattan,Other,Entire home/apt,150,7,0,0.0,1,9,yes,145.0
39077,1661741603,Queens,Other,Private room,46,2,4,0.63,1,0,no,50.0
39078,1661741704,Manhattan,Other,Entire home/apt,219,6,45,0.64,1,188,yes,229.0
39079,1661741875,Manhattan,Hell's Kitchen,Entire home/apt,142,20,0,0.0,1,0,no,155.0
39080,1661742044,Manhattan,Harlem,none,50,13,0,0.0,1,0,no,59.17868956636871
39081,1661742126,Manhattan,Other,Entire home/apt,200,7,10,0.17,1,100,yes,192.0
39082,1661742174,Manhattan,East Village,Entire home/apt,129,1,96,1.31,1,324,yes,138.0
39083,1661742240,Manhattan,Other,Private room,75,1,99,3.47,2,156,yes,84.0
39084,1661742324,Brooklyn,Crown Heights,Entire home/apt,85,2,57,4.62,1,110,yes,86.0
39085,1661742353,Brooklyn,Other,Private room,45,30,4,0.07,1,0,no,53.0
39086,1661742367,Brooklyn,Other,Entire home/apt,165,4,2,0.19,1,0,no,173.0
39087,1661742414,Brooklyn,Bedford-Stuyvesant,Private room,80,3,5,0.27,3,65,yes,64.0
39088,1661742438,Manhattan,Midtown,Entire home/apt,269,30,1,0.13,87,364,yes,258.0
39089,1661742494,Manhattan,Hell's Kitchen,Private room,199,2,93,2.14,3,232,yes,206.0
39090,1661742524,Queens,Astoria,Entire home/apt,65,14,0,0.0,1,0,no,50.0
39091,1661742534,Brooklyn,Williamsburg,Entire home/apt,190,4,64,1.54,1,159,yes,193.0
39092,1661742771,Brooklyn,Bushwick,Entire home/apt,120,30,0,0.0,2,338,yes,132.0
39093,1661742818,Bronx,Other,Private room,58,3,0,0.0,10,75,yes,52.0
39094,1661742872,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,18,0.25,1,1,yes,127.0
39095,1661743148,Brooklyn,Other,Entire home/apt,350,2,9,0.81,1,0,no,345.0
39096,1661743168,Brooklyn,Crown Heights,Entire home/apt,400,11,1,0.05,1,0,no,390.0
39097,1661743255,Manhattan,Upper West Side,Entire home/apt,150,5,0,0.0,1,74,yes,159.0
39098,1661743283,Manhattan,Hell's Kitchen,Private room,65,2,3,1.25,1,0,no,66.0
39099,1661743298,Queens,Other,Shared room,99,2,0,0.0,1,365,yes,106.0
39100,1661743308,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,17,3.75,2,214,yes,119.0
39101,1661743317,Queens,Other,Private room,59,3,2,2.0,12,353,yes,59.0
39102,1661743348,Manhattan,Washington Heights,Private room,196,1,6,3.53,5,336,yes,188.0
39103,1661743367,Queens,Astoria,Entire home/apt,250,3,3,0.16,1,1,yes,250.0
39104,1661743379,Manhattan,Other,Entire home/apt,325,6,11,0.41,1,177,yes,329.0
39105,1661743400,Brooklyn,Other,Entire home/apt,200,3,80,0.85,2,106,yes,209.0
39106,1661743484,Manhattan,Chelsea,Entire home/apt,199,3,35,0.49,1,69,yes,200.0
39107,1661743490,Brooklyn,Other,Private room,42,1,95,2.69,11,148,yes,29.0
39108,1661743554,Manhattan,Harlem,none,100,2,53,0.7,1,350,yes,115.1786895663687
39109,1661743742,Manhattan,Lower East Side,Entire home/apt,160,4,0,0.0,1,0,no,150.0
39110,1661743986,Brooklyn,Williamsburg,Entire home/apt,100,3,2,0.43,1,0,no,88.0
39111,1661744051,Manhattan,Other,Entire home/apt,84,30,7,0.12,52,365,yes,89.0
39112,1661744116,Queens,Astoria,Private room,80,3,22,1.28,1,188,yes,84.0
39113,1661744284,Brooklyn,Other,Entire home/apt,140,3,3,0.06,2,0,no,154.0
39114,1661744327,Brooklyn,Bushwick,Private room,69,2,98,1.36,1,20,yes,69.0
39115,1661744354,Brooklyn,Bedford-Stuyvesant,Private room,57,30,1,0.05,43,216,yes,61.0
39116,1661744558,Manhattan,Other,Entire home/apt,409,3,52,3.15,1,106,yes,407.0
39117,1661744602,Brooklyn,Bushwick,Entire home/apt,110,3,115,1.75,2,28,yes,112.0
39118,1661744617,Brooklyn,Crown Heights,Private room,35,14,1,0.03,2,0,no,35.0
39119,1661744633,Manhattan,Upper West Side,Entire home/apt,349,5,5,1.95,1,220,yes,335.0
39120,1661744636,Manhattan,Midtown,Entire home/apt,250,7,11,0.58,1,265,yes,236.0
39121,1661744641,Manhattan,Chelsea,Private room,80,4,34,2.24,2,20,yes,85.0
39122,1661744676,Manhattan,Hell's Kitchen,Entire home/apt,229,30,0,0.0,87,115,yes,228.0
39123,1661744818,Manhattan,Harlem,Private room,65,1,4,0.28,4,365,yes,73.0
39124,1661744825,Manhattan,Lower East Side,Private room,120,2,99,1.04,1,345,yes,108.0
39125,1661744847,Brooklyn,Other,Private room,60,2,1,0.12,1,36,yes,76.0
39126,1661744887,Queens,Long Island City,Private room,139,1,0,0.0,8,359,yes,145.0
39127,1661744957,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,3,2,0.32,1,324,yes,102.0
39128,1661745043,Manhattan,Upper West Side,Private room,58,30,0,0.0,32,317,yes,52.0
39129,1661745057,Manhattan,Other,Private room,75,3,9,2.73,1,67,yes,75.0
39130,1661745134,Brooklyn,Bedford-Stuyvesant,Private room,50,3,5,0.32,2,365,yes,72.0
39131,1661745172,Queens,Other,Private room,120,2,0,0.0,2,0,no,122.0
39132,1661745500,Manhattan,East Village,Private room,240,2,8,0.13,2,93,yes,240.0
39133,1661745632,Brooklyn,Other,Private room,99,1,21,0.5,6,153,yes,106.0
39134,1661745643,Manhattan,Harlem,Private room,135,3,6,2.86,3,247,yes,140.0
39135,1661745653,Manhattan,Other,Entire home/apt,285,2,0,0.0,1,338,yes,265.0
39136,1661745692,Brooklyn,Crown Heights,Private room,45,2,1,0.02,1,0,no,45.0
39137,1661745729,Manhattan,Other,Entire home/apt,200,2,45,1.64,1,159,yes,201.0
39138,1661745816,Brooklyn,Clinton Hill,Entire home/apt,250,2,30,5.29,1,274,yes,260.0
39139,1661745888,Brooklyn,Other,Private room,65,7,0,0.0,1,19,yes,77.0
39140,1661745954,Manhattan,Upper East Side,Private room,200,1,0,0.0,1,179,yes,195.0
39141,1661746042,Manhattan,East Harlem,Private room,399,6,15,2.14,1,47,yes,394.0
39142,1661746073,Queens,Other,Private room,600,2,5,0.27,2,0,no,584.0
39143,1661746107,Brooklyn,Crown Heights,Private room,100,2,37,0.52,1,2,yes,102.0
39144,1661746113,Brooklyn,Other,Private room,45,1,5,1.18,2,351,yes,44.0
39145,1661746139,Manhattan,Upper East Side,Private room,300,1,0,0.0,1,0,no,300.0
39146,1661746194,Manhattan,Upper East Side,Entire home/apt,120,1,9,0.28,1,0,no,122.0
39147,1661746208,Queens,Other,Entire home/apt,75,1,8,2.14,2,325,yes,84.0
39148,1661746250,Manhattan,Upper East Side,Entire home/apt,198,30,0,0.0,49,331,yes,198.0
39149,1661746254,Brooklyn,Bedford-Stuyvesant,Private room,34,6,81,1.35,3,92,yes,45.0
39150,1661746324,Manhattan,Lower East Side,Private room,99,3,10,0.28,1,0,no,84.0
39151,1661746329,Manhattan,Hell's Kitchen,Entire home/apt,500,10,41,3.17,1,126,yes,492.0
39152,1661746353,Brooklyn,Williamsburg,Private room,65,5,2,0.03,1,0,no,62.0
39153,1661746423,Manhattan,Harlem,none,55,5,2,0.16,1,24,yes,60.17868956636871
39154,1661746425,Manhattan,East Village,Entire home/apt,750,3,9,0.18,2,364,yes,730.0
39155,1661746585,Manhattan,Hell's Kitchen,Entire home/apt,179,2,27,0.63,1,8,yes,165.0
39156,1661746687,Manhattan,Other,Entire home/apt,316,2,5,1.17,327,76,yes,312.0
39157,1661746783,Brooklyn,Other,Entire home/apt,90,2,34,2.8,2,120,yes,85.0
39158,1661746886,Brooklyn,Clinton Hill,Entire home/apt,160,2,97,3.0,1,68,yes,162.0
39159,1661746917,Manhattan,Other,Private room,85,3,24,1.13,2,190,yes,89.0
39160,1661746925,Manhattan,Other,Private room,100,1,156,58.5,9,299,yes,100.0
39161,1661746936,Brooklyn,Bedford-Stuyvesant,Private room,55,30,2,0.48,1,0,no,61.0
39162,1661746962,Brooklyn,Williamsburg,Private room,50,7,0,0.0,1,0,no,58.0
39163,1661747030,Manhattan,Hell's Kitchen,Entire home/apt,199,30,1,0.67,1,176,yes,223.0
39164,1661747031,Manhattan,Harlem,none,75,2,122,8.32,1,127,yes,77.1786895663687
39165,1661747119,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,7,0.65,1,0,no,167.0
39166,1661747199,Manhattan,Midtown,Shared room,63,1,18,1.2,1,56,yes,50.0
39167,1661747387,Queens,Other,Private room,55,6,69,2.44,5,253,yes,59.0
39168,1661747404,Queens,Astoria,Private room,75,1,21,0.55,1,364,yes,65.0
39169,1661747414,Brooklyn,Other,Private room,119,1,0,0.0,1,126,yes,127.0
39170,1661747428,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,42,0.82,1,0,no,162.0
39171,1661747483,Brooklyn,Greenpoint,Entire home/apt,129,30,3,0.08,52,365,yes,128.0
39172,1661747575,Manhattan,Harlem,none,49,3,0,0.0,1,0,no,69.1786895663687
39173,1661747601,Brooklyn,Bedford-Stuyvesant,Private room,60,1,0,0.0,1,171,yes,58.0
39174,1661747647,Brooklyn,Bedford-Stuyvesant,Private room,60,2,60,2.62,3,355,yes,62.0
39175,1661747652,Brooklyn,Other,Private room,35,1,9,1.23,2,0,no,24.0
39176,1661747658,Brooklyn,Crown Heights,Private room,47,1,5,0.53,1,0,no,56.0
39177,1661747676,Manhattan,East Village,Entire home/apt,159,2,6,0.51,2,0,no,156.0
39178,1661747736,Queens,Other,Entire home/apt,83,5,13,0.68,1,365,yes,62.0
